county,perc_not_secure_state,taxonomic_subgroup,n
Essex,27.86885245901639,Gnatcatchers,1
Essex,27.86885245901639,Grebes,1
Essex,27.86885245901639,"Grouse, Pheasants, Turkeys",4
Essex,27.86885245901639,"Gulls, Terns, Plovers, Shorebirds",10
Essex,27.86885245901639,"Hawks, Falcons, Eagles, Vultures",14
Essex,27.86885245901639,"Herons, Bitterns, Egrets, Pelicans",7
Essex,27.86885245901639,Hummingbirds and Swifts,2
Essex,27.86885245901639,Kingfishers,1
Essex,27.86885245901639,Kinglets,2
Essex,27.86885245901639,Mockingbirds and Thrashers,3
Essex,27.86885245901639,Nightbirds,2
Essex,27.86885245901639,Nuthatches,2
Essex,27.86885245901639,Old World Sparrows,1
Essex,27.86885245901639,Owls,7
Essex,27.86885245901639,Pigeons and Doves,2
Essex,27.86885245901639,"Rails, Coots and Cranes",4
Essex,27.86885245901639,Sparrows and Towhees,10
Essex,27.86885245901639,Starlings,1
Essex,27.86885245901639,Swallows,6
Essex,27.86885245901639,Thrushes and Bluebirds,7
Essex,27.86885245901639,Vireos,5
Essex,27.86885245901639,Waxwings,1
Essex,27.86885245901639,Wood-Warblers,26
Essex,27.86885245901639,Woodpeckers,9
Essex,27.86885245901639,Wrens,5
Essex,27.86885245901639,Larks,1
Essex,27.86885245901639,Loons,1
Franklin,27.976190476190478,All,178
Franklin,27.976190476190478,Blackbirds and Orioles,7
Franklin,27.976190476190478,Cardinals and Buntings,4
Franklin,27.976190476190478,Chickadees and Titmice,3
Franklin,27.976190476190478,Creepers,1
Franklin,27.976190476190478,Crows and Jays,4
Franklin,27.976190476190478,Cuckoos,2
Franklin,27.976190476190478,"Ducks, Geese, Waterfowl",14
Franklin,27.976190476190478,Finches and Crossbills,7
Franklin,27.976190476190478,Flycatchers,9
Franklin,27.976190476190478,Grebes,1
Franklin,27.976190476190478,"Grouse, Pheasants, Turkeys",5
Franklin,27.976190476190478,"Gulls, Terns, Plovers, Shorebirds",7
Franklin,27.976190476190478,"Hawks, Falcons, Eagles, Vultures",14
Franklin,27.976190476190478,"Herons, Bitterns, Egrets, Pelicans",5
Franklin,27.976190476190478,Hummingbirds and Swifts,2
Franklin,27.976190476190478,Kingfishers,1
Franklin,27.976190476190478,Kinglets,2
Franklin,27.976190476190478,Mockingbirds and Thrashers,3
Franklin,27.976190476190478,Nightbirds,2
Franklin,27.976190476190478,Nuthatches,2
Franklin,27.976190476190478,Old World Sparrows,1
Franklin,27.976190476190478,Owls,5
Franklin,27.976190476190478,Pigeons and Doves,2
Franklin,27.976190476190478,"Rails, Coots and Cranes",3
Franklin,27.976190476190478,Sparrows and Towhees,11
Franklin,27.976190476190478,Starlings,1
Franklin,27.976190476190478,Swallows,5
Franklin,27.976190476190478,Thrushes and Bluebirds,7
Franklin,27.976190476190478,Vireos,5
Franklin,27.976190476190478,Waxwings,1
Franklin,27.976190476190478,Wood-Warblers,27
Franklin,27.976190476190478,Woodpeckers,8
Franklin,27.976190476190478,Wrens,4
Franklin,27.976190476190478,Larks,1
Franklin,27.976190476190478,Loons,1
Franklin,27.976190476190478,Shrikes,1
Fulton,13.245033112582782,All,158
Fulton,13.245033112582782,Blackbirds and Orioles,6
Fulton,13.245033112582782,Cardinals and Buntings,4
Fulton,13.245033112582782,Chickadees and Titmice,2
Fulton,13.245033112582782,Cormorants,1
Fulton,13.245033112582782,Creepers,1
Fulton,13.245033112582782,Crows and Jays,4
Fulton,13.245033112582782,Cuckoos,2
Fulton,13.245033112582782,"Ducks, Geese, Waterfowl",9
Fulton,13.245033112582782,Finches and Crossbills,5
Fulton,13.245033112582782,Flycatchers,9
Fulton,13.245033112582782,Gnatcatchers,1
Fulton,13.245033112582782,Grebes,1
Fulton,13.245033112582782,"Grouse, Pheasants, Turkeys",3
Fulton,13.245033112582782,"Gulls, Terns, Plovers, Shorebirds",7
Fulton,13.245033112582782,"Hawks, Falcons, Eagles, Vultures",12
Fulton,13.245033112582782,"Herons, Bitterns, Egrets, Pelicans",4
Fulton,13.245033112582782,Hummingbirds and Swifts,2
Fulton,13.245033112582782,Kingfishers,1
Fulton,13.245033112582782,Kinglets,1
Fulton,13.245033112582782,Mockingbirds and Thrashers,3
Fulton,13.245033112582782,Nightbirds,2
Fulton,13.245033112582782,Nuthatches,2
Fulton,13.245033112582782,Old World Sparrows,1
Fulton,13.245033112582782,Owls,4
Fulton,13.245033112582782,Pigeons and Doves,2
Fulton,13.245033112582782,"Rails, Coots and Cranes",3
Fulton,13.245033112582782,Sparrows and Towhees,12
Fulton,13.245033112582782,Starlings,1
Fulton,13.245033112582782,Swallows,6
Fulton,13.245033112582782,Thrushes and Bluebirds,6
Fulton,13.245033112582782,Vireos,4
Fulton,13.245033112582782,Waxwings,1
Fulton,13.245033112582782,Wood-Warblers,22
Fulton,13.245033112582782,Woodpeckers,7
Fulton,13.245033112582782,Wrens,5
Fulton,13.245033112582782,Larks,1
Fulton,13.245033112582782,Loons,1
Genesee,21.875,All,169
Genesee,21.875,Blackbirds and Orioles,7
Genesee,21.875,Cardinals and Buntings,4
Genesee,21.875,Chickadees and Titmice,2
Genesee,21.875,Creepers,1
Genesee,21.875,Crows and Jays,3
Genesee,21.875,Cuckoos,2
Genesee,21.875,"Ducks, Geese, Waterfowl",16
Genesee,21.875,Finches and Crossbills,4
Genesee,21.875,Flycatchers,8
Genesee,21.875,Gnatcatchers,1
Genesee,21.875,Grebes,1
Genesee,21.875,"Grouse, Pheasants, Turkeys",4
Genesee,21.875,"Gulls, Terns, Plovers, Shorebirds",7
Genesee,21.875,"Hawks, Falcons, Eagles, Vultures",11
Genesee,21.875,"Herons, Bitterns, Egrets, Pelicans",5
Genesee,21.875,Hummingbirds and Swifts,2
Genesee,21.875,Kingfishers,1
Genesee,21.875,Kinglets,1
Genesee,21.875,Mockingbirds and Thrashers,3
Genesee,21.875,Nightbirds,2
Genesee,21.875,Nuthatches,2
Genesee,21.875,Old World Sparrows,1
Genesee,21.875,Owls,7
Genesee,21.875,Pigeons and Doves,2
Genesee,21.875,"Rails, Coots and Cranes",6
Genesee,21.875,Sparrows and Towhees,11
Genesee,21.875,Starlings,1
Genesee,21.875,Swallows,6
Genesee,21.875,Thrushes and Bluebirds,5
Genesee,21.875,Vireos,4
Genesee,21.875,Waxwings,1
Genesee,21.875,Wood-Warblers,25
Genesee,21.875,Woodpeckers,7
Genesee,21.875,Wrens,5
Genesee,21.875,Larks,1
Greene,17.105263157894736,All,161
Greene,17.105263157894736,Blackbirds and Orioles,7
Greene,17.105263157894736,Cardinals and Buntings,4
Greene,17.105263157894736,Chickadees and Titmice,2
Greene,17.105263157894736,Cormorants,1
Greene,17.105263157894736,Creepers,1
Greene,17.105263157894736,Crows and Jays,4
Greene,17.105263157894736,Cuckoos,2
Greene,17.105263157894736,"Ducks, Geese, Waterfowl",8
Greene,17.105263157894736,Finches and Crossbills,6
Greene,17.105263157894736,Flycatchers,9
Greene,17.105263157894736,Gnatcatchers,1
Greene,17.105263157894736,Grebes,1
Greene,17.105263157894736,"Grouse, Pheasants, Turkeys",3
Greene,17.105263157894736,"Gulls, Terns, Plovers, Shorebirds",5
Greene,17.105263157894736,"Hawks, Falcons, Eagles, Vultures",13
Greene,17.105263157894736,"Herons, Bitterns, Egrets, Pelicans",3
Greene,17.105263157894736,Hummingbirds and Swifts,2
Greene,17.105263157894736,Kingfishers,1
Greene,17.105263157894736,Kinglets,2
Greene,17.105263157894736,Mockingbirds and Thrashers,3
Greene,17.105263157894736,Nightbirds,2
Greene,17.105263157894736,Nuthatches,2
Greene,17.105263157894736,Old World Sparrows,1
Greene,17.105263157894736,Owls,6
Greene,17.105263157894736,Pigeons and Doves,2
Greene,17.105263157894736,"Rails, Coots and Cranes",4
Greene,17.105263157894736,Sparrows and Towhees,9
Greene,17.105263157894736,Starlings,1
Greene,17.105263157894736,Swallows,5
Greene,17.105263157894736,Thrushes and Bluebirds,7
Greene,17.105263157894736,Vireos,4
Greene,17.105263157894736,Waxwings,1
Greene,17.105263157894736,Wood-Warblers,28
Greene,17.105263157894736,Woodpeckers,7
Greene,17.105263157894736,Wrens,4
Hamilton,20.915032679738562,All,157
Hamilton,20.915032679738562,Blackbirds and Orioles,7
Hamilton,20.915032679738562,Cardinals and Buntings,4
Hamilton,20.915032679738562,Chickadees and Titmice,3
Hamilton,20.915032679738562,Creepers,1
Hamilton,20.915032679738562,Crows and Jays,4
Hamilton,20.915032679738562,Cuckoos,2
Hamilton,20.915032679738562,"Ducks, Geese, Waterfowl",9
Hamilton,20.915032679738562,Finches and Crossbills,7
Hamilton,20.915032679738562,Flycatchers,9
Hamilton,20.915032679738562,Grebes,1
Hamilton,20.915032679738562,"Grouse, Pheasants, Turkeys",3
Hamilton,20.915032679738562,"Gulls, Terns, Plovers, Shorebirds",5
Hamilton,20.915032679738562,"Hawks, Falcons, Eagles, Vultures",14
Hamilton,20.915032679738562,"Herons, Bitterns, Egrets, Pelicans",4
Hamilton,20.915032679738562,Hummingbirds and Swifts,2
Hamilton,20.915032679738562,Kingfishers,1
Hamilton,20.915032679738562,Kinglets,2
Hamilton,20.915032679738562,Mockingbirds and Thrashers,3
Hamilton,20.915032679738562,Nightbirds,2
Hamilton,20.915032679738562,Nuthatches,2
Hamilton,20.915032679738562,Old World Sparrows,1
Hamilton,20.915032679738562,Owls,4
Hamilton,20.915032679738562,Pigeons and Doves,2
Hamilton,20.915032679738562,"Rails, Coots and Cranes",2
Hamilton,20.915032679738562,Sparrows and Towhees,9
Hamilton,20.915032679738562,Starlings,1
Hamilton,20.915032679738562,Swallows,5
Hamilton,20.915032679738562,Thrushes and Bluebirds,7
Hamilton,20.915032679738562,Vireos,5
Hamilton,20.915032679738562,Waxwings,1
Hamilton,20.915032679738562,Wood-Warblers,22
Hamilton,20.915032679738562,Woodpeckers,9
Hamilton,20.915032679738562,Wrens,3
Hamilton,20.915032679738562,Loons,1
Herkimer,22.61904761904762,All,174
Herkimer,22.61904761904762,Blackbirds and Orioles,8
Herkimer,22.61904761904762,Cardinals and Buntings,4
Herkimer,22.61904761904762,Chickadees and Titmice,3
Herkimer,22.61904761904762,Creepers,1
Herkimer,22.61904761904762,Crows and Jays,4
Herkimer,22.61904761904762,Cuckoos,2
Herkimer,22.61904761904762,"Ducks, Geese, Waterfowl",10
Herkimer,22.61904761904762,Finches and Crossbills,7
Herkimer,22.61904761904762,Flycatchers,9
Herkimer,22.61904761904762,Gnatcatchers,1
Herkimer,22.61904761904762,Grebes,1
Herkimer,22.61904761904762,"Grouse, Pheasants, Turkeys",4
Herkimer,22.61904761904762,"Gulls, Terns, Plovers, Shorebirds",6
Herkimer,22.61904761904762,"Hawks, Falcons, Eagles, Vultures",14
Herkimer,22.61904761904762,"Herons, Bitterns, Egrets, Pelicans",4
Herkimer,22.61904761904762,Hummingbirds and Swifts,2
Herkimer,22.61904761904762,Kingfishers,1
Herkimer,22.61904761904762,Kinglets,2
Herkimer,22.61904761904762,Mockingbirds and Thrashers,3
Herkimer,22.61904761904762,Nightbirds,2
Herkimer,22.61904761904762,Nuthatches,2
Herkimer,22.61904761904762,Old World Sparrows,1
Herkimer,22.61904761904762,Owls,5
Herkimer,22.61904761904762,Pigeons and Doves,2
Herkimer,22.61904761904762,"Rails, Coots and Cranes",4
Herkimer,22.61904761904762,Sparrows and Towhees,12
Herkimer,22.61904761904762,Starlings,1
Herkimer,22.61904761904762,Swallows,5
Herkimer,22.61904761904762,Thrushes and Bluebirds,6
Herkimer,22.61904761904762,Vireos,5
Herkimer,22.61904761904762,Waxwings,1
Herkimer,22.61904761904762,Wood-Warblers,26
Herkimer,22.61904761904762,Woodpeckers,9
Herkimer,22.61904761904762,Wrens,5
Herkimer,22.61904761904762,Larks,1
Herkimer,22.61904761904762,Loons,1
Jefferson,25,All,186
Jefferson,25,Blackbirds and Orioles,7
Jefferson,25,Cardinals and Buntings,4
Jefferson,25,Chickadees and Titmice,2
Jefferson,25,Cormorants,1
Jefferson,25,Creepers,1
Jefferson,25,Crows and Jays,4
Jefferson,25,Cuckoos,2
Jefferson,25,"Ducks, Geese, Waterfowl",16
Jefferson,25,Finches and Crossbills,6
Jefferson,25,Flycatchers,10
Jefferson,25,Gnatcatchers,1
Jefferson,25,Grebes,1
Jefferson,25,"Grouse, Pheasants, Turkeys",4
Jefferson,25,"Gulls, Terns, Plovers, Shorebirds",13
Jefferson,25,"Hawks, Falcons, Eagles, Vultures",13
Jefferson,25,"Herons, Bitterns, Egrets, Pelicans",6
Jefferson,25,Hummingbirds and Swifts,2
Jefferson,25,Kingfishers,1
Jefferson,25,Kinglets,2
Jefferson,25,Mockingbirds and Thrashers,3
Jefferson,25,Nightbirds,2
Jefferson,25,Nuthatches,2
Jefferson,25,Old World Sparrows,1
Jefferson,25,Owls,7
Jefferson,25,Pigeons and Doves,2
Jefferson,25,"Rails, Coots and Cranes",4
Jefferson,25,Sparrows and Towhees,11
Jefferson,25,Starlings,1
Jefferson,25,Swallows,6
Jefferson,25,Thrushes and Bluebirds,6
Jefferson,25,Vireos,4
Jefferson,25,Waxwings,1
Jefferson,25,Wood-Warblers,25
Jefferson,25,Woodpeckers,7
Jefferson,25,Wrens,5
Jefferson,25,Larks,1
Jefferson,25,Loons,1
Jefferson,25,Shrikes,1
Kings,31.46067415730337,All,96
Kings,31.46067415730337,Blackbirds and Orioles,6
Kings,31.46067415730337,Cardinals and Buntings,2
Kings,31.46067415730337,Chickadees and Titmice,2
Kings,31.46067415730337,Cormorants,1
Kings,31.46067415730337,Crows and Jays,3
Kings,31.46067415730337,Cuckoos,1
Kings,31.46067415730337,"Ducks, Geese, Waterfowl",5
Kings,31.46067415730337,Finches and Crossbills,2
Kings,31.46067415730337,Flycatchers,6
Kings,31.46067415730337,Grebes,1
Kings,31.46067415730337,"Grouse, Pheasants, Turkeys",1
Kings,31.46067415730337,"Gulls, Terns, Plovers, Shorebirds",10
Kings,31.46067415730337,"Hawks, Falcons, Eagles, Vultures",4
Kings,31.46067415730337,"Herons, Bitterns, Egrets, Pelicans",10
Kings,31.46067415730337,Hummingbirds and Swifts,1
Kings,31.46067415730337,Mockingbirds and Thrashers,3
Kings,31.46067415730337,Nightbirds,1
Kings,31.46067415730337,Nuthatches,2
Kings,31.46067415730337,Old World Sparrows,1
Kings,31.46067415730337,Owls,2
Kings,31.46067415730337,Pigeons and Doves,2
Kings,31.46067415730337,"Rails, Coots and Cranes",1
Kings,31.46067415730337,Sparrows and Towhees,8
Kings,31.46067415730337,Starlings,1
Kings,31.46067415730337,Swallows,2
Kings,31.46067415730337,Thrushes and Bluebirds,2
Kings,31.46067415730337,Vireos,3
Kings,31.46067415730337,Waxwings,1
Kings,31.46067415730337,Wood-Warblers,4
Kings,31.46067415730337,Woodpeckers,4
Kings,31.46067415730337,Wrens,3
Kings,31.46067415730337,Parrots and Parakeets,1
Lewis,23.952095808383234,All,173
Lewis,23.952095808383234,Blackbirds and Orioles,7
Lewis,23.952095808383234,Cardinals and Buntings,4
Lewis,23.952095808383234,Chickadees and Titmice,2
Lewis,23.952095808383234,Cormorants,1
Lewis,23.952095808383234,Creepers,1
Lewis,23.952095808383234,Crows and Jays,4
Lewis,23.952095808383234,Cuckoos,2
Lewis,23.952095808383234,"Ducks, Geese, Waterfowl",12
Lewis,23.952095808383234,Finches and Crossbills,7
Lewis,23.952095808383234,Flycatchers,10
Lewis,23.952095808383234,Grebes,1
Lewis,23.952095808383234,"Grouse, Pheasants, Turkeys",3
Lewis,23.952095808383234,"Gulls, Terns, Plovers, Shorebirds",8
Lewis,23.952095808383234,"Hawks, Falcons, Eagles, Vultures",12
Lewis,23.952095808383234,"Herons, Bitterns, Egrets, Pelicans",4
Lewis,23.952095808383234,Hummingbirds and Swifts,2
Lewis,23.952095808383234,Kingfishers,1
Lewis,23.952095808383234,Kinglets,2
Lewis,23.952095808383234,Mockingbirds and Thrashers,3
Lewis,23.952095808383234,Nightbirds,2
Lewis,23.952095808383234,Nuthatches,2
Lewis,23.952095808383234,Old World Sparrows,1
Lewis,23.952095808383234,Owls,6
Lewis,23.952095808383234,Pigeons and Doves,2
Lewis,23.952095808383234,"Rails, Coots and Cranes",3
Lewis,23.952095808383234,Sparrows and Towhees,12
Lewis,23.952095808383234,Starlings,1
Lewis,23.952095808383234,Swallows,6
Lewis,23.952095808383234,Thrushes and Bluebirds,6
Lewis,23.952095808383234,Vireos,5
Lewis,23.952095808383234,Waxwings,1
Lewis,23.952095808383234,Wood-Warblers,24
Lewis,23.952095808383234,Woodpeckers,9
Lewis,23.952095808383234,Wrens,4
Lewis,23.952095808383234,Larks,1
Lewis,23.952095808383234,Loons,1
Lewis,23.952095808383234,Shrikes,1
Livingston,17.532467532467532,All,162
Livingston,17.532467532467532,Blackbirds and Orioles,7
Livingston,17.532467532467532,Cardinals and Buntings,4
Livingston,17.532467532467532,Chickadees and Titmice,2
Livingston,17.532467532467532,Creepers,1
Livingston,17.532467532467532,Crows and Jays,3
Livingston,17.532467532467532,Cuckoos,2
Livingston,17.532467532467532,"Ducks, Geese, Waterfowl",11
Livingston,17.532467532467532,Finches and Crossbills,5
Livingston,17.532467532467532,Flycatchers,8
Livingston,17.532467532467532,Gnatcatchers,1
Livingston,17.532467532467532,Grebes,1
Livingston,17.532467532467532,"Grouse, Pheasants, Turkeys",3
Livingston,17.532467532467532,"Gulls, Terns, Plovers, Shorebirds",6
Livingston,17.532467532467532,"Hawks, Falcons, Eagles, Vultures",11
Livingston,17.532467532467532,"Herons, Bitterns, Egrets, Pelicans",4
Livingston,17.532467532467532,Hummingbirds and Swifts,2
Livingston,17.532467532467532,Kingfishers,1
Livingston,17.532467532467532,Kinglets,1
Livingston,17.532467532467532,Mockingbirds and Thrashers,3
Livingston,17.532467532467532,Nightbirds,1
Livingston,17.532467532467532,Nuthatches,2
Livingston,17.532467532467532,Old World Sparrows,1
Livingston,17.532467532467532,Owls,7
Livingston,17.532467532467532,Pigeons and Doves,2
Livingston,17.532467532467532,"Rails, Coots and Cranes",4
Livingston,17.532467532467532,Sparrows and Towhees,11
Livingston,17.532467532467532,Starlings,1
Livingston,17.532467532467532,Swallows,6
Livingston,17.532467532467532,Thrushes and Bluebirds,6
Livingston,17.532467532467532,Vireos,4
Livingston,17.532467532467532,Waxwings,1
Livingston,17.532467532467532,Wood-Warblers,26
Livingston,17.532467532467532,Woodpeckers,7
Livingston,17.532467532467532,Wrens,5
Livingston,17.532467532467532,Larks,1
Livingston,17.532467532467532,Shrikes,1
Madison,15.333333333333332,All,157
Madison,15.333333333333332,Blackbirds and Orioles,7
Madison,15.333333333333332,Cardinals and Buntings,4
Madison,15.333333333333332,Chickadees and Titmice,2
Madison,15.333333333333332,Cormorants,1
Madison,15.333333333333332,Creepers,1
Madison,15.333333333333332,Crows and Jays,3
Madison,15.333333333333332,Cuckoos,2
Madison,15.333333333333332,"Ducks, Geese, Waterfowl",11
Madison,15.333333333333332,Finches and Crossbills,7
Madison,15.333333333333332,Flycatchers,7
Madison,15.333333333333332,Gnatcatchers,1
Madison,15.333333333333332,Grebes,1
Madison,15.333333333333332,"Grouse, Pheasants, Turkeys",3
Madison,15.333333333333332,"Gulls, Terns, Plovers, Shorebirds",7
Madison,15.333333333333332,"Hawks, Falcons, Eagles, Vultures",11
Madison,15.333333333333332,"Herons, Bitterns, Egrets, Pelicans",4
Madison,15.333333333333332,Hummingbirds and Swifts,2
Madison,15.333333333333332,Kingfishers,1
Madison,15.333333333333332,Kinglets,1
Madison,15.333333333333332,Mockingbirds and Thrashers,3
Madison,15.333333333333332,Nightbirds,1
Madison,15.333333333333332,Nuthatches,2
Madison,15.333333333333332,Old World Sparrows,1
Madison,15.333333333333332,Owls,4
Madison,15.333333333333332,Pigeons and Doves,2
Madison,15.333333333333332,"Rails, Coots and Cranes",4
Madison,15.333333333333332,Sparrows and Towhees,11
Madison,15.333333333333332,Starlings,1
Madison,15.333333333333332,Swallows,6
Madison,15.333333333333332,Thrushes and Bluebirds,5
Madison,15.333333333333332,Vireos,4
Madison,15.333333333333332,Waxwings,1
Madison,15.333333333333332,Wood-Warblers,23
Madison,15.333333333333332,Woodpeckers,7
Madison,15.333333333333332,Wrens,5
Madison,15.333333333333332,Larks,1
Monroe,21.710526315789476,All,163
Monroe,21.710526315789476,Blackbirds and Orioles,7
Monroe,21.710526315789476,Cardinals and Buntings,4
Monroe,21.710526315789476,Chickadees and Titmice,2
Monroe,21.710526315789476,Creepers,1
Monroe,21.710526315789476,Crows and Jays,3
Monroe,21.710526315789476,Cuckoos,2
Monroe,21.710526315789476,"Ducks, Geese, Waterfowl",11
Monroe,21.710526315789476,Finches and Crossbills,5
Monroe,21.710526315789476,Flycatchers,8
Monroe,21.710526315789476,Gnatcatchers,1
Monroe,21.710526315789476,Grebes,1
Monroe,21.710526315789476,"Grouse, Pheasants, Turkeys",4
Monroe,21.710526315789476,"Gulls, Terns, Plovers, Shorebirds",7
Monroe,21.710526315789476,"Hawks, Falcons, Eagles, Vultures",11
Monroe,21.710526315789476,"Herons, Bitterns, Egrets, Pelicans",5
Monroe,21.710526315789476,Hummingbirds and Swifts,2
Monroe,21.710526315789476,Kingfishers,1
Monroe,21.710526315789476,Kinglets,1
Monroe,21.710526315789476,Mockingbirds and Thrashers,3
Monroe,21.710526315789476,Nightbirds,2
Monroe,21.710526315789476,Nuthatches,2
Monroe,21.710526315789476,Old World Sparrows,1
Monroe,21.710526315789476,Owls,6
Monroe,21.710526315789476,Pigeons and Doves,3
Monroe,21.710526315789476,"Rails, Coots and Cranes",6
Monroe,21.710526315789476,Sparrows and Towhees,11
Monroe,21.710526315789476,Starlings,1
Monroe,21.710526315789476,Swallows,6
Monroe,21.710526315789476,Thrushes and Bluebirds,6
Monroe,21.710526315789476,Vireos,4
Monroe,21.710526315789476,Waxwings,1
Monroe,21.710526315789476,Wood-Warblers,21
Monroe,21.710526315789476,Woodpeckers,7
Monroe,21.710526315789476,Wrens,5
Monroe,21.710526315789476,Larks,1
Monroe,21.710526315789476,Shrikes,1
Montgomery,11.510791366906476,All,144
Montgomery,11.510791366906476,Blackbirds and Orioles,7
Montgomery,11.510791366906476,Cardinals and Buntings,4
Montgomery,11.510791366906476,Chickadees and Titmice,2
Montgomery,11.510791366906476,Creepers,1
Montgomery,11.510791366906476,Crows and Jays,4
Montgomery,11.510791366906476,Cuckoos,2
Montgomery,11.510791366906476,"Ducks, Geese, Waterfowl",8
Montgomery,11.510791366906476,Finches and Crossbills,6
Montgomery,11.510791366906476,Flycatchers,7
Montgomery,11.510791366906476,Gnatcatchers,1
Montgomery,11.510791366906476,Grebes,1
Montgomery,11.510791366906476,"Grouse, Pheasants, Turkeys",3
Montgomery,11.510791366906476,"Gulls, Terns, Plovers, Shorebirds",5
Montgomery,11.510791366906476,"Hawks, Falcons, Eagles, Vultures",10
Montgomery,11.510791366906476,"Herons, Bitterns, Egrets, Pelicans",3
Montgomery,11.510791366906476,Hummingbirds and Swifts,2
Montgomery,11.510791366906476,Kingfishers,1
Montgomery,11.510791366906476,Kinglets,1
Montgomery,11.510791366906476,Mockingbirds and Thrashers,3
Montgomery,11.510791366906476,Nightbirds,1
Montgomery,11.510791366906476,Nuthatches,2
Montgomery,11.510791366906476,Old World Sparrows,1
Montgomery,11.510791366906476,Owls,4
Montgomery,11.510791366906476,Pigeons and Doves,2
Montgomery,11.510791366906476,"Rails, Coots and Cranes",3
Montgomery,11.510791366906476,Sparrows and Towhees,11
Montgomery,11.510791366906476,Starlings,1
Montgomery,11.510791366906476,Swallows,5
Montgomery,11.510791366906476,Thrushes and Bluebirds,5
Montgomery,11.510791366906476,Vireos,4
Montgomery,11.510791366906476,Waxwings,1
Montgomery,11.510791366906476,Wood-Warblers,20
Montgomery,11.510791366906476,Woodpeckers,7
Montgomery,11.510791366906476,Wrens,5
Montgomery,11.510791366906476,Larks,1
Nassau,30.215827338129497,All,149
Nassau,30.215827338129497,Blackbirds and Orioles,8
Nassau,30.215827338129497,Cardinals and Buntings,4
Nassau,30.215827338129497,Chickadees and Titmice,2
Nassau,30.215827338129497,Cormorants,1
Nassau,30.215827338129497,Creepers,1
Nassau,30.215827338129497,Crows and Jays,3
Nassau,30.215827338129497,Cuckoos,2
Nassau,30.215827338129497,"Ducks, Geese, Waterfowl",8
Nassau,30.215827338129497,Finches and Crossbills,2
Nassau,30.215827338129497,Flycatchers,6
Nassau,30.215827338129497,Gnatcatchers,1
Nassau,30.215827338129497,Grebes,1
Nassau,30.215827338129497,"Grouse, Pheasants, Turkeys",3
Nassau,30.215827338129497,"Gulls, Terns, Plovers, Shorebirds",16
Nassau,30.215827338129497,"Hawks, Falcons, Eagles, Vultures",9
Nassau,30.215827338129497,"Herons, Bitterns, Egrets, Pelicans",10
Nassau,30.215827338129497,Hummingbirds and Swifts,2
Nassau,30.215827338129497,Kingfishers,1
Nassau,30.215827338129497,Kinglets,1
Nassau,30.215827338129497,Mockingbirds and Thrashers,3
Nassau,30.215827338129497,Nightbirds,2
Nassau,30.215827338129497,Nuthatches,2
Nassau,30.215827338129497,Old World Sparrows,1
Nassau,30.215827338129497,Owls,4
Nassau,30.215827338129497,Pigeons and Doves,2
Nassau,30.215827338129497,"Rails, Coots and Cranes",3
Nassau,30.215827338129497,Sparrows and Towhees,8
Nassau,30.215827338129497,Starlings,1
Nassau,30.215827338129497,Swallows,5
Nassau,30.215827338129497,Thrushes and Bluebirds,5
Nassau,30.215827338129497,Vireos,4
Nassau,30.215827338129497,Waxwings,1
Nassau,30.215827338129497,Wood-Warblers,16
Nassau,30.215827338129497,Woodpeckers,5
Nassau,30.215827338129497,Wrens,3
Nassau,30.215827338129497,Larks,1
Nassau,30.215827338129497,Parrots and Parakeets,1
Nassau,30.215827338129497,Loons,1
New York,15.217391304347828,All,51
New York,15.217391304347828,Blackbirds and Orioles,4
New York,15.217391304347828,Cardinals and Buntings,1
New York,15.217391304347828,Chickadees and Titmice,1
New York,15.217391304347828,Cormorants,1
New York,15.217391304347828,Crows and Jays,2
New York,15.217391304347828,"Ducks, Geese, Waterfowl",4
New York,15.217391304347828,Finches and Crossbills,1
New York,15.217391304347828,Flycatchers,3
New York,15.217391304347828,"Gulls, Terns, Plovers, Shorebirds",2
New York,15.217391304347828,"Hawks, Falcons, Eagles, Vultures",3
New York,15.217391304347828,"Herons, Bitterns, Egrets, Pelicans",3
New York,15.217391304347828,Hummingbirds and Swifts,1
New York,15.217391304347828,Mockingbirds and Thrashers,2
New York,15.217391304347828,Nightbirds,1
New York,15.217391304347828,Nuthatches,1
New York,15.217391304347828,Old World Sparrows,1
New York,15.217391304347828,Owls,2
New York,15.217391304347828,Pigeons and Doves,2
New York,15.217391304347828,Sparrows and Towhees,2
New York,15.217391304347828,Starlings,1
New York,15.217391304347828,Swallows,2
New York,15.217391304347828,Thrushes and Bluebirds,2
New York,15.217391304347828,Vireos,2
New York,15.217391304347828,Waxwings,1
New York,15.217391304347828,Woodpeckers,4
New York,15.217391304347828,Wrens,2
Niagara,23.333333333333332,All,160
Niagara,23.333333333333332,Blackbirds and Orioles,7
Niagara,23.333333333333332,Cardinals and Buntings,5
Niagara,23.333333333333332,Chickadees and Titmice,2
Niagara,23.333333333333332,Cormorants,1
Niagara,23.333333333333332,Creepers,1
Niagara,23.333333333333332,Crows and Jays,2
Niagara,23.333333333333332,Cuckoos,2
Niagara,23.333333333333332,"Ducks, Geese, Waterfowl",15
Niagara,23.333333333333332,Finches and Crossbills,3
Niagara,23.333333333333332,Flycatchers,8
Niagara,23.333333333333332,Gnatcatchers,1
Niagara,23.333333333333332,Grebes,1
Niagara,23.333333333333332,"Grouse, Pheasants, Turkeys",3
Niagara,23.333333333333332,"Gulls, Terns, Plovers, Shorebirds",10
